seed,model,train_ratio,epoch,train_samples,source_loads,target_load,use_augmentation,amp_scale_min,amp_scale_max,noise_snr_min_db,noise_snr_max_db,max_time_shift,train_loss,train_acc,train_macro_f1,source_val_loss,source_val_acc,source_val_macro_f1
42,MS-CNN-BiLSTM-Attention,0.1,8,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.648474945860394,0.3961864406779661,0.3718884213594576,1.496192469640474,0.48539075985117663,0.3721831094747341
42,MS-CNN-BiLSTM-Attention,0.1,9,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.5082614078360088,0.4872881355932203,0.4570194851114537,1.3091755550173019,0.6083633614777935,0.5313399035061509
42,MS-CNN-BiLSTM-Attention,0.1,10,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.3712605601650174,0.5317796610169492,0.5161188457233749,1.1717273462159818,0.5537723918358904,0.5122241288443492
42,MS-CNN-BiLSTM-Attention,0.3,1,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,2.293829161568084,0.13356401384083044,0.12479533549296506,2.1927617372442687,0.1462128095459705,0.07399012781569785
42,MS-CNN-BiLSTM-Attention,0.3,2,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,2.061767044281877,0.2519031141868512,0.23516568385798592,1.7596792925184894,0.37032546700187213,0.24655369307132644
42,MS-CNN-BiLSTM-Attention,0.3,3,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.6106122397221496,0.4643598615916955,0.4490608703573947,1.2347960693657312,0.737611024519086,0.7012849293335801
42,MS-CNN-BiLSTM-Attention,0.3,4,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.20185066911176,0.6422145328719723,0.6309159506448945,0.7809097744749143,0.8738421948575007,0.8578148355577913
42,MS-CNN-BiLSTM-Attention,0.3,5,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.7545377223961907,0.8076124567474049,0.8029030312337211,0.4535265108172107,0.933477662951007,0.9310681517973123
42,MS-CNN-BiLSTM-Attention,0.3,6,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.479691762453957,0.8865051903114187,0.8840355382444596,0.27833675364905375,0.9436128819385452,0.9429990264188669
42,MS-CNN-BiLSTM-Attention,0.3,7,1445,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.346813780708709,0.9204152249134948,0.9201029155436938,0.18130545087269603,0.9636598550342798,0.9638422566683262
