source_load,target_load,epoch,train_loss,train_acc,train_macro_f1,test_loss,test_acc,test_macro_f1
0,0,1,0.8441627503049617,0.8054846938775511,0.8161888420163695,0.4029523839792573,0.9051204819277109,0.9044251955248243
0,1,1,0.8441627503049617,0.8054846938775511,0.8161888420163695,0.573438209440234,0.7682403433476395,0.7274319817936339
0,2,1,0.8441627503049617,0.8054846938775511,0.8161888420163695,0.5267646278653826,0.8628571428571429,0.8278170520771184
0,3,1,0.8441627503049617,0.8054846938775511,0.8161888420163695,1.0915854362380317,0.6647646219686163,0.5972480552143651
0,0,2,0.11581588338832466,0.9853316326530612,0.9848562473818143,0.06259546011506793,0.9909638554216867,0.9913261705656117
0,1,2,0.11581588338832466,0.9853316326530612,0.9848562473818143,0.16199330721738,0.9699570815450643,0.9693568636765827
0,2,2,0.11581588338832466,0.9853316326530612,0.9848562473818143,0.3656112280700888,0.8885714285714286,0.8732773514517937
0,3,2,0.11581588338832466,0.9853316326530612,0.9848562473818143,2.866907295041562,0.7788873038516405,0.7348224432303513
0,0,3,0.05560486391186714,0.9897959183673469,0.9902758408760416,0.05374742766662714,0.9849397590361446,0.9857406302625431
0,1,3,0.05560486391186714,0.9897959183673469,0.9902758408760416,0.12563898833801648,0.9542203147353362,0.9523322372427231
0,2,3,0.05560486391186714,0.9897959183673469,0.9902758408760416,0.21635201062474932,0.9328571428571428,0.9252000527052753
0,3,3,0.05560486391186714,0.9897959183673469,0.9902758408760416,1.7125863238223185,0.7931526390870185,0.741936701191541
0,0,4,0.02132861810375233,0.9980867346938775,0.998187189839148,0.008561760024448117,0.9969879518072289,0.9971527003749113
0,1,4,0.02132861810375233,0.9980867346938775,0.998187189839148,0.030619198320838537,0.9985693848354793,0.9985713556814122
0,2,4,0.02132861810375233,0.9980867346938775,0.998187189839148,0.22390542543360165,0.9385714285714286,0.9301239251328124
0,3,4,0.02132861810375233,0.9980867346938775,0.998187189839148,2.7802501204935104,0.7931526390870185,0.7449358730175668
0,0,5,0.05869827577274064,0.9802295918367347,0.9789898929881625,0.2965121957923076,0.8885542168674698,0.8954676846872143
0,1,5,0.05869827577274064,0.9802295918367347,0.9789898929881625,0.5904377020565055,0.7782546494992847,0.7619040352524785
0,2,5,0.05869827577274064,0.9802295918367347,0.9789898929881625,0.8456551638825165,0.7385714285714285,0.6848309230041072
